dataset,detector,policy,options,length,ability,mechanism,sheet_i,has_shift,accepted,matched,outcome,confidence,brier,mse,naive_score,true_score,final_score,at_stake,saved,withheld,unearned
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,1,1,0,0,FN,,,,40,80,40,40,0,40,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,2,1,0,0,FN,,,,15,60,15,45,0,45,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,3,1,0,0,FN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,4,1,0,0,FN,,,,60,60,60,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,5,1,0,0,FN,,,,63,69,63,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,6,1,0,0,FN,,,,38,78,38,40,0,40,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_1,7,1,0,0,FN,,,,49,56,49,7,0,7,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,0,1,0,0,FN,,,,37,55,37,18,0,18,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,1,1,0,0,FN,,,,17,16,17,0,0,0,1
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,2,1,0,0,FN,,,,52,58,52,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,3,1,0,0,FN,,,,64,78,64,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,4,1,0,0,FN,,,,53,60,53,7,0,7,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,5,1,0,0,FN,,,,70,79,70,9,0,9,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,6,1,0,0,FN,,,,60,64,60,4,0,4,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_row_delete_2,7,1,0,0,FN,,,,22,21,22,0,0,0,1
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,0,0,0,0,TN,,,,76,76,76,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,1,0,0,0,TN,,,,62,62,62,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,2,0,0,0,TN,,,,59,59,59,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,3,0,0,0,TN,,,,78,78,78,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,4,0,0,0,TN,,,,74,74,74,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,5,0,0,0,TN,,,,59,59,59,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,6,0,0,0,TN,,,,79,79,79,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_1,7,0,0,0,TN,,,,69,69,69,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,0,0,0,0,TN,,,,60,60,60,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,1,0,0,0,TN,,,,73,73,73,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,2,0,0,0,TN,,,,47,47,47,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,3,0,0,0,TN,,,,57,57,57,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,4,0,0,0,TN,,,,22,22,22,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,5,0,0,0,TN,,,,80,80,80,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,6,0,0,0,TN,,,,72,72,72,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_misread_4,7,0,0,0,TN,,,,77,77,77,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,0,0,0,0,TN,,,,70,70,70,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,1,0,0,0,TN,,,,74,74,74,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,2,0,0,0,TN,,,,59,59,59,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,3,0,0,0,TN,,,,78,78,78,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,4,0,0,0,TN,,,,48,48,48,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,5,0,0,0,TN,,,,77,77,77,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,6,0,0,0,TN,,,,73,73,73,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_1,7,0,0,0,TN,,,,75,75,75,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,0,0,0,0,TN,,,,73,73,73,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,1,0,0,0,TN,,,,54,54,54,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,2,0,0,0,TN,,,,54,54,54,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,3,0,0,0,TN,,,,75,75,75,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,4,0,0,0,TN,,,,69,69,69,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,5,0,0,0,TN,,,,75,75,75,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,6,0,0,0,TN,,,,43,43,43,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_faint_4,7,0,0,0,TN,,,,53,53,53,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,0,0,0,0,TN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,1,0,0,0,TN,,,,53,53,53,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,2,0,0,0,TN,,,,47,47,47,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,3,0,0,0,TN,,,,53,53,53,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,4,0,0,0,TN,,,,61,61,61,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,5,0,0,0,TN,,,,13,13,13,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,6,0,0,0,TN,,,,52,52,52,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,scanner_double_4,7,0,0,0,TN,,,,73,73,73,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,0,0,0,0,TN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,1,0,0,0,TN,,,,20,20,20,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,2,0,0,0,TN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,3,0,0,0,TN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,4,0,0,0,TN,,,,19,19,19,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,5,0,0,0,TN,,,,17,17,17,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,6,0,0,0,TN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_long_runs,7,0,0,0,TN,,,,21,21,21,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,0,0,0,0,TN,,,,54,54,54,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,1,0,0,0,TN,,,,64,64,64,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,2,0,0,0,TN,,,,64,64,64,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,3,0,0,0,TN,,,,54,54,54,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,4,0,0,0,TN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,5,0,0,0,TN,,,,46,46,46,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,6,0,0,0,TN,,,,57,57,57,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_favourite,7,0,0,0,TN,,,,52,52,52,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,0,0,0,0,TN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,1,0,0,0,TN,,,,50,50,50,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,2,0,0,0,TN,,,,49,49,49,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,3,0,0,0,TN,,,,48,48,48,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,4,0,0,0,TN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,5,0,0,0,TN,,,,46,46,46,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,6,0,0,0,TN,,,,56,56,56,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_easy_block,7,0,0,0,TN,,,,52,52,52,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,0,1,0,0,FN,,,,18,89,18,71,0,71,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,1,1,0,0,FN,,,,16,89,16,73,0,73,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,2,1,0,0,FN,,,,13,89,13,76,0,76,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,3,1,0,0,FN,,,,20,88,20,68,0,68,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,4,1,0,0,FN,,,,21,88,21,67,0,67,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,5,1,0,0,FN,,,,18,88,18,70,0,70,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,6,1,0,0,FN,,,,21,89,21,68,0,68,0
metrics,gated,metrics,ABCDE,90,0.85,adv_key_leakage,7,1,0,0,FN,,,,17,89,17,72,0,72,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,0,0,0,0,TN,,,,15,15,15,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,1,0,0,0,TN,,,,25,25,25,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,2,0,0,0,TN,,,,10,10,10,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,3,0,0,0,TN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,4,0,0,0,TN,,,,13,13,13,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,5,0,0,0,TN,,,,19,19,19,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,6,0,0,0,TN,,,,10,10,10,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.85,adv_cycle,7,0,0,0,TN,,,,19,19,19,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,0,0,0,0,TN,,,,76,76,76,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,1,0,0,0,TN,,,,86,86,86,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,2,0,0,0,TN,,,,76,76,76,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,3,0,0,0,TN,,,,74,74,74,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,4,0,0,0,TN,,,,68,68,68,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,5,0,0,0,TN,,,,85,85,85,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,6,0,0,0,TN,,,,55,55,55,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,none,7,0,0,0,TN,,,,68,68,68,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,0,1,0,0,FN,,,,60,86,60,26,0,26,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,1,1,0,0,FN,,,,74,80,74,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,2,1,0,0,FN,,,,38,82,38,44,0,44,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,3,1,0,0,FN,,,,67,76,67,9,0,9,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,4,1,0,0,FN,,,,44,70,44,26,0,26,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,5,1,0,0,FN,,,,70,84,70,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,6,1,0,0,FN,,,,60,77,60,17,0,17,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_1,7,1,0,0,FN,,,,79,86,79,7,0,7,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,0,1,0,0,FN,,,,39,85,39,46,0,46,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,1,1,0,0,FN,,,,71,86,71,15,0,15,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,2,1,0,0,FN,,,,38,74,38,36,0,36,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,3,1,0,0,FN,,,,62,84,62,22,0,22,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,4,1,0,0,FN,,,,29,52,29,23,0,23,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,5,1,0,0,FN,,,,31,85,31,54,0,54,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,6,1,0,0,FN,,,,22,86,22,64,0,64,0
metrics,gated,metrics,ABCDE,90,0.95,row_skip_2,7,1,0,0,FN,,,,18,53,18,35,0,35,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,0,1,0,0,FN,,,,29,83,29,54,0,54,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,1,1,0,0,FN,,,,27,74,27,47,0,47,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,2,1,0,0,FN,,,,23,85,23,62,0,62,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,3,1,0,0,FN,,,,15,14,15,0,0,0,1
metrics,gated,metrics,ABCDE,90,0.95,early_full,4,1,0,0,FN,,,,23,79,23,56,0,56,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,5,1,0,0,FN,,,,17,71,17,54,0,54,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,6,1,0,0,FN,,,,18,89,18,71,0,71,0
metrics,gated,metrics,ABCDE,90,0.95,early_full,7,1,0,0,FN,,,,19,69,19,50,0,50,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,0,1,0,0,FN,,,,51,52,51,1,0,1,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,1,1,0,0,FN,,,,80,85,80,5,0,5,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,2,1,0,0,FN,,,,48,85,48,37,0,37,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,3,1,0,0,FN,,,,50,70,50,20,0,20,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,4,1,0,0,FN,,,,53,83,53,30,0,30,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,5,1,0,0,FN,,,,73,72,73,0,0,0,1
metrics,gated,metrics,ABCDE,90,0.95,boundary,6,1,0,0,FN,,,,80,85,80,5,0,5,0
metrics,gated,metrics,ABCDE,90,0.95,boundary,7,1,0,0,FN,,,,78,86,78,8,0,8,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,0,1,0,0,FN,,,,78,84,78,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,1,1,0,0,FN,,,,80,85,80,5,0,5,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,2,1,0,0,FN,,,,50,56,50,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,3,1,0,0,FN,,,,79,82,79,3,0,3,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,4,1,0,0,FN,,,,77,83,77,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,5,1,0,0,FN,,,,11,12,11,1,0,1,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,6,1,0,0,FN,,,,48,55,48,7,0,7,0
metrics,gated,metrics,ABCDE,90,0.95,short_local,7,1,0,0,FN,,,,77,82,77,5,0,5,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,0,1,0,0,FN,,,,51,85,51,34,0,34,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,1,1,0,0,FN,,,,48,82,48,34,0,34,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,2,1,0,0,FN,,,,49,83,49,34,0,34,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,3,1,0,0,FN,,,,15,13,15,0,0,0,2
metrics,gated,metrics,ABCDE,90,0.95,whole_section,4,1,0,0,FN,,,,54,83,54,29,0,29,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,5,1,0,0,FN,,,,47,81,47,34,0,34,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,6,1,0,0,FN,,,,49,74,49,25,0,25,0
metrics,gated,metrics,ABCDE,90,0.95,whole_section,7,1,0,0,FN,,,,51,51,51,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,0,1,0,0,FN,,,,24,63,24,39,0,39,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,1,1,0,0,FN,,,,53,67,53,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,2,1,0,0,FN,,,,39,78,39,39,0,39,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,3,1,0,0,FN,,,,23,59,23,36,0,36,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,4,1,0,0,FN,,,,64,81,64,17,0,17,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,5,1,0,0,FN,,,,58,67,58,9,0,9,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,6,1,0,0,FN,,,,26,83,26,57,0,57,0
metrics,gated,metrics,ABCDE,90,0.95,anxiety,7,1,0,0,FN,,,,34,78,34,44,0,44,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,0,1,0,0,FN,,,,47,47,47,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,1,1,0,0,FN,,,,28,81,28,53,0,53,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,2,1,0,0,FN,,,,29,82,29,53,0,53,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,3,1,0,0,FN,,,,31,85,31,54,0,54,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,4,1,0,0,FN,,,,31,70,31,39,0,39,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,5,1,0,0,FN,,,,24,59,24,35,0,35,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,6,1,0,0,FN,,,,31,80,31,49,0,49,0
metrics,gated,metrics,ABCDE,90,0.95,double_shift,7,1,0,0,FN,,,,48,86,48,38,0,38,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,0,1,0,0,FN,,,,52,66,52,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,1,1,0,0,FN,,,,67,86,67,19,0,19,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,2,1,0,0,FN,,,,54,60,54,6,0,6,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,3,1,0,0,FN,,,,72,87,72,15,0,15,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,4,1,0,0,FN,,,,70,84,70,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,5,1,0,0,FN,,,,69,83,69,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,6,1,0,0,FN,,,,56,60,56,4,0,4,0
metrics,gated,metrics,ABCDE,90,0.95,self_corrected,7,1,0,0,FN,,,,72,87,72,15,0,15,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,0,1,0,0,FN,,,,46,82,46,36,0,36,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,1,1,0,0,FN,,,,60,86,60,26,0,26,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,2,1,0,0,FN,,,,44,60,44,16,0,16,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,3,1,0,0,FN,,,,58,58,58,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,4,1,0,0,FN,,,,24,81,24,57,0,57,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,5,1,0,0,FN,,,,39,82,39,43,0,43,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,6,1,0,0,FN,,,,33,84,33,51,0,51,0
metrics,gated,metrics,ABCDE,90,0.95,deferred,7,1,0,0,FN,,,,29,85,29,56,0,56,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,0,1,0,0,FN,,,,79,81,79,2,0,2,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,1,1,0,0,FN,,,,78,80,78,2,0,2,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,2,1,0,0,FN,,,,83,85,83,2,0,2,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,3,1,0,0,FN,,,,18,18,18,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,4,1,0,0,FN,,,,84,84,84,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,5,1,0,0,FN,,,,71,72,71,1,0,1,0
metrics,gated,metrics,ABCDE,90,0.95,isolated,6,1,0,0,FN,,,,17,16,17,0,0,0,1
metrics,gated,metrics,ABCDE,90,0.95,isolated,7,1,0,0,FN,,,,55,57,55,2,0,2,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,0,1,0,0,FN,,,,57,87,57,30,0,30,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,1,1,0,0,FN,,,,63,65,63,2,0,2,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,2,1,0,0,FN,,,,65,83,65,18,0,18,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,3,1,0,0,FN,,,,74,84,74,10,0,10,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,4,1,0,0,FN,,,,21,22,21,1,0,1,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,5,1,0,0,FN,,,,30,87,30,57,0,57,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,6,1,0,0,FN,,,,51,65,51,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_1,7,1,0,0,FN,,,,31,81,31,50,0,50,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,0,1,0,0,FN,,,,38,86,38,48,0,48,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,1,1,0,0,FN,,,,50,84,50,34,0,34,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,2,1,0,0,FN,,,,13,16,13,3,0,3,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,3,1,0,0,FN,,,,78,83,78,5,0,5,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,4,1,0,0,FN,,,,67,88,67,21,0,21,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,5,1,0,0,FN,,,,44,83,44,39,0,39,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,6,1,0,0,FN,,,,71,90,71,19,0,19,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_blank_2,7,1,0,0,FN,,,,74,83,74,9,0,9,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,0,1,0,0,FN,,,,55,58,55,3,0,3,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,1,1,0,0,FN,,,,39,76,39,37,0,37,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,2,1,0,0,FN,,,,42,55,42,13,0,13,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,3,1,0,0,FN,,,,66,70,66,4,0,4,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,4,1,0,0,FN,,,,21,76,21,55,0,55,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,5,1,0,0,FN,,,,81,84,81,3,0,3,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,6,1,0,0,FN,,,,34,78,34,44,0,44,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_1,7,1,0,0,FN,,,,71,87,71,16,0,16,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,0,1,0,0,FN,,,,55,86,55,31,0,31,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,1,1,0,0,FN,,,,28,84,28,56,0,56,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,2,1,0,0,FN,,,,67,81,67,14,0,14,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,3,1,0,0,FN,,,,44,48,44,4,0,4,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,4,1,0,0,FN,,,,47,86,47,39,0,39,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,5,1,0,0,FN,,,,52,82,52,30,0,30,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,6,1,0,0,FN,,,,56,82,56,26,0,26,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_row_delete_2,7,1,0,0,FN,,,,84,88,84,4,0,4,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,0,0,0,0,TN,,,,85,85,85,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,1,0,0,0,TN,,,,84,84,84,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,2,0,0,0,TN,,,,85,85,85,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,3,0,0,0,TN,,,,84,84,84,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,4,0,0,0,TN,,,,83,83,83,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,5,0,0,0,TN,,,,76,76,76,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,6,0,0,0,TN,,,,82,82,82,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_1,7,0,0,0,TN,,,,57,57,57,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,0,0,0,0,TN,,,,63,63,63,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,1,0,0,0,TN,,,,19,19,19,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,2,0,0,0,TN,,,,14,14,14,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,3,0,0,0,TN,,,,82,82,82,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,4,0,0,0,TN,,,,80,80,80,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,5,0,0,0,TN,,,,84,84,84,0,0,0,0
metrics,gated,metrics,ABCDE,90,0.95,scanner_misread_4,6,0,0,0,TN,,,,83,83,83,0,0,0,0
